Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,0,1,636,1,4,4,82,4,1,47,2,1,259,4,1,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2
43,1,2,1372,2,9,3,159,1,0,85,1,2,326,3,2,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3
32,0,0,862,2,2,1,606,3,0,76,3,1,83,1,0,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0
56,0,2,718,1,4,4,132,4,0,92,3,5,102,1,0,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2
29,0,2,1401,1,6,1,464,2,0,54,3,1,259,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8
19,0,2,645,1,9,2,606,3,1,54,3,1,292,1,2,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0
45,0,2,1457,1,7,3,464,1,0,83,3,1,292,3,1,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2
37,0,2,977,1,1,3,606,4,0,56,2,2,145,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11
20,0,2,805,1,3,3,606,1,1,87,2,1,259,3,2,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2
44,1,2,1097,1,10,4,606,3,1,96,3,1,292,3,2,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2
53,0,2,1223,1,7,2,464,4,0,50,3,5,102,3,0,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7
29,0,2,942,1,15,1,606,2,0,69,1,1,292,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3
22,1,1,1256,1,3,4,606,3,1,48,2,1,292,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0
46,0,2,1402,2,2,3,159,3,0,69,3,4,102,1,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9
44,0,0,111,1,17,3,606,4,1,74,1,1,292,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0
33,0,2,147,0,2,3,27,2,1,99,3,1,52,3,1,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4
41,1,0,906,1,5,2,606,1,1,95,2,1,292,1,0,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0
30,0,2,1329,2,29,4,606,3,1,61,3,2,326,1,0,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3
40,0,1,1184,2,2,4,464,2,1,62,3,2,326,2,1,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0
50,0,1,1421,1,2,3,464,4,0,30,3,4,102,1,1,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2
28,0,2,1179,1,19,4,464,4,1,78,2,1,259,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3
46,0,2,1450,1,15,2,606,4,1,52,3,5,80,2,1,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3
35,0,2,1361,2,17,4,606,3,1,94,3,2,326,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7
24,1,2,984,1,17,2,606,4,0,97,3,1,259,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0
33,0,1,1146,2,25,3,464,2,0,82,3,2,326,3,1,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1
36,0,2,917,1,6,4,606,3,1,60,1,1,259,3,0,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7
30,0,2,853,1,7,4,606,3,1,49,3,2,259,3,0,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9
44,0,2,200,1,29,4,82,4,1,32,3,2,292,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17
20,0,2,654,2,21,3,159,3,1,43,4,1,83,4,2,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2
46,0,2,150,1,2,4,132,4,1,60,3,2,145,4,0,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4
42,0,0,179,0,2,5,464,4,1,79,4,2,52,1,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3
60,0,2,696,2,7,4,159,2,1,52,4,2,326,4,0,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9
32,0,1,116,1,13,3,82,3,0,77,2,1,259,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2
32,0,1,1316,1,2,2,606,4,0,38,3,2,292,3,2,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7
36,0,2,363,1,1,3,132,3,0,77,1,3,145,1,0,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7
33,0,2,117,1,9,3,464,1,1,60,3,1,292,4,1,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10
40,0,2,107,2,10,3,132,2,0,84,2,2,326,2,0,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3
25,0,2,1356,2,10,4,606,3,1,57,3,2,326,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1
30,0,2,1465,1,1,3,464,4,1,63,3,1,292,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7
42,0,1,458,1,26,5,464,1,0,60,3,3,80,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0
35,0,0,1212,2,8,2,159,3,0,78,2,3,326,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12
27,0,2,1103,1,14,3,606,1,1,42,3,1,292,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8
54,0,1,966,1,1,4,606,4,0,53,3,3,145,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4
44,0,2,1117,1,2,1,606,1,0,72,4,1,292,4,1,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7
19,1,0,504,1,10,3,464,1,0,96,2,1,292,2,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0
29,0,2,1010,1,1,3,606,1,0,97,3,1,292,4,0,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2
54,0,2,685,1,3,3,606,4,1,85,3,4,80,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9
31,0,2,1332,1,11,2,464,3,1,80,3,2,131,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1
31,0,2,1062,1,24,3,464,3,0,96,2,2,131,1,2,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8
59,0,2,326,2,3,3,606,3,0,48,2,2,326,4,2,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5
43,0,2,920,1,3,3,606,3,1,96,1,5,80,4,1,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7
49,0,2,1098,1,4,2,464,1,1,85,2,5,102,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0
36,0,1,469,1,3,3,132,3,1,46,3,1,292,2,1,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7
48,0,2,969,1,2,2,132,4,1,76,4,1,259,2,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0
27,0,2,1167,1,4,2,606,1,1,76,3,1,292,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3
29,0,2,1329,1,7,3,606,3,1,82,3,2,131,4,0,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0
48,0,2,715,1,1,3,606,4,1,76,2,5,80,4,2,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0
29,0,2,694,1,1,3,606,4,0,87,2,4,80,4,0,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7
34,0,2,1320,1,20,3,132,3,0,89,4,1,292,3,1,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0
44,0,2,1099,2,5,3,159,2,1,88,3,5,102,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10
33,0,2,536,2,10,5,159,4,1,82,4,3,326,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8
19,0,2,265,1,25,3,606,2,0,57,4,1,292,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1
23,0,2,373,1,1,2,606,4,1,47,3,1,292,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1
25,1,1,599,2,24,1,606,3,1,73,1,1,83,4,2,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0
26,0,2,583,1,4,2,606,3,1,53,3,1,292,4,2,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2
45,1,2,1449,2,2,3,159,1,0,94,1,5,102,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11
55,0,0,177,1,8,1,464,4,1,37,2,4,131,2,0,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0
21,1,1,251,1,10,2,606,1,0,45,2,1,259,3,2,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2
46,0,2,168,2,4,2,159,4,0,33,2,5,102,2,1,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8
34,0,2,131,2,2,3,159,3,0,86,3,2,326,1,2,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2
51,0,1,237,2,9,3,606,4,1,83,3,5,102,2,0,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10
59,0,2,1429,1,18,4,464,4,1,67,3,3,145,4,2,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4
34,0,1,135,1,19,3,464,3,0,46,3,2,259,2,0,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10
28,0,1,791,1,1,4,464,4,1,44,3,1,259,3,2,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2
44,0,2,1199,1,4,2,606,3,1,92,4,5,102,1,0,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13
34,0,1,648,0,11,3,606,3,1,56,2,2,52,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8
35,0,2,735,1,6,1,606,3,1,66,3,1,292,3,1,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2
42,0,2,603,1,7,4,464,2,0,78,4,2,292,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0
43,0,2,531,2,4,4,159,4,0,56,2,3,326,4,2,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17
36,0,2,429,1,2,4,606,3,0,53,3,2,145,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12
44,1,2,621,1,15,3,464,1,0,73,3,3,131,4,1,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5
28,0,1,193,1,2,3,606,4,1,52,2,1,259,4,1,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2
51,0,1,968,1,6,2,464,2,0,40,2,1,259,3,2,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7
30,0,0,879,1,9,2,464,3,0,72,3,2,145,3,2,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7
29,1,2,806,1,7,3,132,2,0,39,3,1,259,3,0,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7
28,0,2,640,1,1,3,132,4,1,84,3,1,292,1,2,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2
25,0,2,266,1,1,3,464,4,0,40,3,1,292,2,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1
32,0,2,604,2,8,3,464,3,1,56,4,2,326,4,1,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8
45,0,1,364,1,25,3,464,2,0,83,3,5,102,2,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0
39,0,2,412,1,13,4,464,3,0,94,2,4,102,2,0,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2
58,0,2,848,1,23,4,606,1,1,88,3,1,292,3,0,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2
32,1,2,1089,1,7,2,606,4,1,79,3,2,259,3,1,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1
39,1,2,360,1,23,3,464,3,1,93,3,1,292,1,2,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3
30,0,2,1138,1,6,3,132,1,0,48,2,2,259,4,1,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7
36,0,2,325,1,10,4,132,4,0,63,3,3,131,3,1,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7
46,0,2,991,0,1,2,606,4,0,44,3,1,52,1,2,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7
28,0,0,1476,1,1,3,606,3,0,55,1,2,259,4,1,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5
50,0,2,1322,1,28,3,606,4,0,43,3,4,80,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2
40,1,2,299,2,25,4,159,4,1,57,2,3,326,2,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0
52,1,2,1030,2,5,3,606,2,1,64,3,3,326,2,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7
30,0,2,634,1,17,4,464,2,0,95,3,3,102,1,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8
39,0,2,524,1,18,2,606,1,1,32,3,2,145,3,2,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7
31,0,0,587,2,2,4,606,4,0,57,3,3,326,3,0,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6
41,0,0,256,2,10,2,464,3,1,40,1,2,326,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9
31,1,1,1060,2,1,3,606,4,0,54,3,1,83,2,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2
44,1,2,935,1,3,3,606,1,1,89,3,1,259,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2
42,0,0,495,1,2,1,606,3,1,37,3,4,102,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10
55,0,2,282,1,2,2,464,4,0,58,1,5,102,3,1,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11
56,0,2,206,0,8,4,606,4,1,99,3,5,102,2,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7
40,0,0,458,1,16,2,606,3,1,74,3,1,292,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0
34,0,2,943,1,9,3,606,4,1,86,3,3,131,4,0,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6
40,0,2,523,1,2,3,606,3,1,98,3,2,292,4,2,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8
41,0,1,1018,2,1,3,159,3,0,66,3,2,326,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7
35,0,1,482,1,4,4,606,3,1,87,3,2,292,3,2,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1
51,0,2,770,0,5,3,606,3,1,84,3,4,102,2,0,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10
38,0,2,1009,2,2,2,606,2,0,31,3,2,326,1,0,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7
34,0,2,507,2,15,2,464,3,0,66,3,2,326,1,2,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6
25,0,2,882,1,19,1,464,4,1,67,3,1,259,4,1,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2
58,1,2,601,1,7,4,464,3,0,53,2,3,145,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9
40,0,2,329,1,1,4,606,2,1,88,3,1,259,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3
36,0,1,607,2,7,3,159,1,0,83,4,2,326,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13
48,0,2,855,1,4,3,606,4,1,54,3,3,145,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8
27,0,2,1291,2,11,3,464,3,0,98,4,1,83,4,1,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0
51,0,2,1405,1,11,2,132,4,0,82,2,4,145,2,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3
18,0,0,1124,1,1,3,606,4,0,97,3,1,259,4,2,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0
35,0,2,817,1,1,3,464,4,0,60,2,2,259,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0
27,0,1,793,2,2,1,606,4,1,43,1,2,326,4,2,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0
55,1,2,267,2,13,4,159,1,1,85,4,4,326,3,2,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8
56,0,2,1369,1,23,3,606,4,1,68,3,4,145,2,1,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9
34,0,0,999,1,26,1,132,1,0,92,2,1,292,3,0,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0
40,0,2,1202,1,2,1,464,2,0,89,4,2,131,3,0,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8
34,0,2,285,1,29,3,464,2,1,86,3,2,259,3,1,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7
31,1,1,703,2,2,3,606,3,0,90,2,1,83,4,2,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0
35,1,1,662,2,18,4,159,4,0,67,3,2,326,3,1,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2
38,0,1,693,1,7,3,606,4,1,57,4,1,292,3,0,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3
34,0,2,404,1,2,4,132,3,0,98,3,2,131,4,2,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11
28,0,2,736,2,26,3,606,3,1,48,2,2,326,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4
31,1,2,330,1,22,4,464,4,1,98,3,2,145,3,1,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7
39,0,2,1498,2,21,4,606,1,1,44,2,2,326,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4
51,0,1,541,2,2,3,159,2,1,52,3,3,326,2,1,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2
41,0,1,1200,1,22,3,606,4,0,75,3,2,292,4,0,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3
37,0,2,1439,1,4,1,606,3,1,54,3,1,292,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3
33,0,1,1111,2,5,1,606,2,1,61,3,2,326,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2
32,0,2,499,2,2,1,159,3,1,36,3,2,326,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2
39,0,0,1485,1,25,2,606,3,1,71,3,3,131,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5
25,0,2,1372,2,18,1,606,1,1,93,4,2,326,3,1,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2
52,0,1,322,1,28,2,464,4,0,59,4,4,145,3,1,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2
43,0,2,930,1,6,3,464,1,0,73,2,2,292,3,2,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8
27,0,2,205,2,10,3,159,4,0,98,2,2,326,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4
27,1,2,135,1,17,4,606,4,0,51,3,1,292,3,2,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7
26,0,2,683,1,2,1,464,1,1,36,2,1,292,4,2,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1
42,0,2,1147,0,10,3,27,3,0,31,3,4,102,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9
52,0,2,258,1,8,4,82,3,0,54,3,1,259,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4
37,0,2,1462,1,11,3,464,1,0,94,3,1,259,3,2,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2
35,0,1,200,1,18,2,606,3,1,60,3,3,145,4,2,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2
25,0,2,949,1,1,3,132,1,1,81,3,1,259,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2
26,0,2,652,1,7,3,82,3,1,100,4,1,259,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
29,0,2,332,0,17,3,82,2,1,51,2,3,52,1,2,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9
49,1,1,1475,1,28,2,606,1,1,97,2,2,259,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
29,1,1,337,1,14,1,82,3,0,84,3,3,131,4,2,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
54,0,2,971,1,1,3,464,4,0,54,3,4,80,4,2,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7
58,0,2,1055,1,1,3,464,4,0,76,3,5,80,1,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5
55,0,2,1136,1,1,4,464,2,1,81,4,4,80,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0
36,0,2,1174,2,3,4,159,1,0,99,3,2,326,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1
31,1,1,667,2,1,4,606,2,0,50,1,1,83,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0
30,0,2,855,2,7,4,159,4,0,73,3,2,326,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2
31,0,2,182,1,8,5,606,1,0,93,3,4,80,2,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0
34,0,1,560,1,1,4,82,4,1,91,3,1,292,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3
31,1,2,202,1,8,3,606,1,0,34,2,1,292,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0
27,0,2,1377,1,11,1,606,2,1,91,3,1,259,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4
36,0,2,172,1,4,4,606,1,1,37,2,2,259,4,2,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8
36,0,2,329,2,16,4,159,3,0,98,2,2,326,1,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2
47,0,2,465,1,1,3,132,1,1,74,3,1,292,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
25,1,2,383,2,9,2,606,1,1,68,2,1,83,1,1,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2
37,0,0,1413,1,5,2,132,3,1,84,4,1,259,3,2,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
56,0,2,1255,1,1,2,606,1,0,90,3,1,292,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0
47,0,2,359,1,2,4,464,1,0,82,3,4,80,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6
24,0,2,1476,2,4,1,464,4,0,42,3,2,326,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3
32,0,2,601,2,7,5,159,4,1,97,3,2,326,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3
34,0,2,401,1,1,3,606,4,0,86,2,1,259,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2
41,0,2,1283,1,5,5,464,2,1,90,4,1,292,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3
40,0,0,663,1,9,4,82,3,1,81,3,2,259,3,0,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7
31,0,2,326,2,8,2,606,1,1,31,3,3,326,4,0,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9
46,1,2,377,2,9,3,159,1,1,52,3,3,326,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3
39,1,0,592,1,2,3,606,1,0,54,2,1,259,1,2,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0
31,1,1,1445,1,1,5,606,3,0,100,4,3,145,2,2,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7
45,0,2,1038,1,20,3,464,2,1,95,1,3,131,1,0,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7
31,0,2,1398,0,8,2,464,4,0,96,4,1,52,2,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
31,1,1,523,1,2,3,606,2,1,94,3,1,259,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2
45,0,2,1448,1,29,3,132,2,1,55,3,3,145,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
48,0,2,1221,2,7,3,159,3,1,96,3,2,326,1,0,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2
34,1,2,1107,0,9,4,132,1,0,52,3,1,52,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2
40,0,0,218,1,8,1,464,4,1,55,2,3,80,2,0,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
28,0,2,866,2,5,3,464,4,1,84,3,2,326,1,2,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3
44,0,0,981,1,5,3,606,3,1,90,2,1,259,3,2,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3
53,0,2,447,1,2,3,464,4,1,39,4,4,80,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
49,0,2,1495,1,5,4,132,1,1,96,3,2,131,3,1,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2
40,0,2,896,1,2,3,464,3,1,68,3,1,292,3,0,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2
44,0,2,1467,1,20,3,606,4,1,49,3,1,292,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3
33,0,1,430,2,7,3,464,4,1,54,3,2,326,1,1,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3
34,0,2,1326,2,3,3,82,4,1,81,1,2,326,1,2,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12
30,0,2,1358,2,16,1,606,4,1,96,3,2,326,3,1,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2
42,0,1,748,1,9,2,464,1,0,74,3,1,259,4,2,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8
44,0,1,383,2,1,5,159,1,0,79,3,2,326,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0
30,0,0,990,1,7,3,132,3,1,64,3,1,292,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0
57,0,2,405,1,1,2,606,2,1,93,4,2,292,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
49,0,2,1490,1,7,4,606,3,1,35,3,3,131,2,0,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7
34,0,1,829,1,15,3,464,2,1,71,3,4,80,1,0,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9
28,1,1,1496,2,1,3,132,1,1,92,3,1,83,3,1,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2
29,1,1,115,2,13,3,132,1,0,51,3,2,326,2,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0
34,1,2,790,2,24,4,464,1,0,40,2,2,326,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10
35,0,2,660,2,7,1,606,4,1,76,3,1,83,3,1,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0
24,1,1,381,1,9,3,464,2,1,89,3,1,259,1,2,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0
